publishedTimeText,simpleText,votes,author,isReply,isHearted,isPinned,isPaid,paidAmount,isSponsor,sponsorshipMonths
1 month ago,"ritsuki kalau memasak, RITCOOKING atau RITKOKI HAHAHAH",0,@KanaTobio,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,GEMASS SEKALIII,0,@KanaTobio,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Pengen di sapa ritsuki uma??,0,@mutiyaaliyahcomel8944,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Adik pamit mau golek tetekiyek ..gemes poll suarane,0,@Stansamalia,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,ritsuki makin gede aja ya,0,@lilaayu9201,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"Yooo umma semangat terus, dah bagus kameranya umma, cuman bergelombang, efek minyak lagi masak ??????????",0,@jarotarcher1895,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Ya Allah ma meg kameramu marai Rabun . Bleot bleot ?? .,0,@dinamahtadina8197,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,20:49 salfok itu kaos dalemnya Ritsuki tangannya gak masuk ya wkwkwkw masuknya cuma sebelah????sing eling riiittt rit,0,@miraa1302,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"Mamaa hasil kameranya bagus bgt jernih cuma masih goyang dikit, gapapa kok mamaaa tetep baguuus. Semangat mamamegaaaa ngontennya!!",0,@Kapalapimixue,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"UMMA BETTER BIKIN VLOG PAKE KAMERA HP AJA KAYA BIASANYA,PAKE KAMERA INI AGAK NGELEG GITU KUALITAS VIDEONYA,TERUS TERLALU CERAH JUGA UMMA,AGAK PUSING NNTN VLOG YG INI KARNA KEBANYAKAN DIP DIP DIVIDEO,TAPI TETAP AKU NNTN SAMPAI HABIS KOK UMMA?",0,@nurulhusnina5276,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Namanya msh bljr kak,0,@ayusetiyo7554,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Mameg kenapa kamera nya gini ya. Sakit mata ku hemm,0,@wirdaoctaviana7793,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,umma kalo boleh tau yang pegang kamera siapa ya?,0,@AryoMahesa-hx6bl,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,agak pusing nonton nya liat ritsuki penyok2 wajahnya??,0,@pradiptaraindra,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"Aaaa natsuki ganteng banget?
Ritsuki cute banget?",0,@mirza_12427,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Ummaa aku galooooow??,0,@ashakaaa11,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,kameramennya sapa nih??,0,@cuztiwi,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Yg megang kamera siapa mameg,0,@suciwahyuni7908,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,?????? ??,0,@sriendangsugito3807,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Kameramennya siapa,0,@lNSVY,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"Kayak ada kurang2nya GX sih best,KLO mameg GX ngerekam sendiri...",0,@Rasyaadellia,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,kameranya bergelombang efek stabilizer kayaknya,0,@najwalavena,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,umma sekali-kali bikin nasi padang ummaaaa,0,@kharaniedtz9869,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Ngrepoti,2,@Ueno_family,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"Umma gambarnya bergelombang.. mungkin pengaturan stabilizer nya umma.. supaya videonya lebih smooth... tapi kualita videonya baguss..
Cmiiw",0,@SriNitami,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Mksih ya nnti bljr lagi wkkw maklum amatiran jg yg rekam,0,@Ueno_family,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago, @Ueno_family  iyaa ummaa.. semangat umma ngonten nya..,0,@SriNitami,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"Rit2 km kok lucu skli,masya allah",0,@tikaanggraeni7841,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,kameranya goyang goyang ummaa,0,@deafebrianti2693,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Umma vlog ke sungai kemarin kok gak ada?,0,@wennymutiara9853,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Sedang proses,0,@Ueno_family,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago, @Ueno_family siaapp ditunggu umma ????,0,@wennymutiara9853,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Absen tercepat??,0,@jjaem6099,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,entah kenapa uma kameranya lebih nyaman diem aja daripada gerak bikin pusing,0,@rickyimmanuelmanurung3377,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,garam transparan:),0,@delfinaputri797,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Lebih jernih ya hasil video ny apa pikiran gw doang,0,@bungadwioktapiani4816,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Jadi mleyat mleyot cameranya Ma.. ??,0,@novianfristianto3105,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,semangat umma ??,0,@indry_lala9596,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Cameranya baguusss umaaa,0,@ateliertutut,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Rit gumuszzz bgt sm kamu lucu???,0,@Angel-jg5pn,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Asiikkk udah dipake kamera nyaa,0,@anindianabilah4865,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Hadir umma sekeluarga,0,@lennymerlin4983,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,umma vlog yg ke sungai kemarin belum ada ya?? T_T,0,@kumpulanvidiotiktok4210,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Ngakak bgt kue micin rit????,0,@nurainihidayah6126,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Yg vidio in sp umma,0,@bungadindafortuna4126,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Orang,0,@user-ci2ri7rb2n,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"Btw kameramen nya siapa ya, kok kaya suara cowok",0,@fellanoviana3322,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,gambar ee rodo goyang ngono ya?,0,@ragilsetiawan9807,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago (edited),"Ya Allah, wkwkwk ummaaaaa aku ngakak ko videonya blendung-blendung????",0,@nengyanih7522,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"itu lensa nya belum di ganti kyknya ya umma, itu masih pake lensa wide nya jadi nya kayak lengkung"" gitu",0,@yustikatika1601,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"21:04 ""bukannya di langit?"" om sing eling om ??",0,@istianingrum3065,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"ciee kamera baru, cameraman baruuu wkwkw. selamat umma semoga kedepannya Ueno Family makin sukses",0,@febriantinc795,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Gambarnya mleyot mleyot mbae,0,@tokokoeu6736,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Mama mega mirip ice spice ??,0,@loveit3121,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Umma makasih banyak resepnya ?,0,@auliaputri8721,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"pak bambang service mobil,yg pegang kameranya siapa ya maaf blm tau???",0,@monikadeansyah4491,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,uma udh pnya kameraman ya best?,0,@monikadeansyah4491,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,umma spill yg pegang kamera donggg??,0,@Layliiilae,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Wah..marai lapar...mantabbb,0,@indrawatiipsa2133,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Yang kameramen nya siapaa uma?,0,@lestidianasari9306,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Umma kapan ke Indonesia??,0,@oktawardhana4518,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"Yang midio siapa
??",0,@endahsulistyawati3595,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,selamat ya instagram pak bambang ikutan centang biru,0,@adiesadiba,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"1,8 gokil bentar lagi 2 jt Subscribe",0,@Imawati_Ningrum27,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Ritsuki gemeeesss bangeeetttt ???????,0,@annisasalma4640,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"Ngiler jadi pengen bikinnnn, uma bikin risol roghut dong nats n rits pasti suka",0,@bellapiscara2278,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"Maaf mama video kali ini gk ditonton, karna agak nganggu ada efek""nya di video, gomen mama?",0,@ian_chan14,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Semangat terus umma?,0,@hellotams878,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Semangat mamah megak dan yg lain???,0,@user-cy9gd6wt9y,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Udh mau 2 jt ya allah umma ??,0,@chiciwulandari1621,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,???,0,@srh23209,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"Wah subcribe nya udh 1,8jt umma,semangat umma",0,@wahyusucifebrianti4049,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,????,0,@nurhayatidewi4743,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Golden bron ga tuh ????????,0,@nurhayatidewi4743,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"Emang ada yg ngehujat yaa grgr pake camera baru ? Gede banget ngomong, beliin fasilitas buat bikin konten aja engga, sok2an ngehujat. Sehat ?",0,@Watermelon17076,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Biasa itu mah semakin tinggi semakin angin tambah kencang. Persis uni shanty di china. Beuuuhh parah lah dulu2 isi kolom komentar isinya para barisan sakit hati,0,@MATAIJOOO,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Lucuuuu,0,@qiuares8268,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,ini siapa yg rekam ya?,0,@ayudesniari808,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Mama mega siapa yang pegang kameranya kok pusing liatnya hahahhaa trus gelombang gelombang gitu,0,@marsyadwibelida2121,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Jerniiiih bangeet ummaaaa videonyaaa,0,@nasywaalfrz,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Jerniiiih bangeet ummaaaa videonyaaa,0,@nasywaalfrz,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Salam dari pekanbaru riau,0,@nurzamanzaman227,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,umma masak-masak sama pak bambang lagi dong. seru bgt banyak becandanya??,0,@nurullaelyramadhaniyah757,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"Sadar gasi bajunya ritsuki yg Daleman ky tali tanktopnya itu satunya dibawah ketek, satunya bener??",0,@ekaCantika-f7g,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Cakep bened kamera baru ahohoy,0,@septianiasmoroputri7304,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"Aku ngeri liat Si dede kecil lincah bolak balik dapur , Itu pegangan panci nya tolong posisi nya jgn gitu mah , takut nya nnt di pegang si kecil trs minyak msh panasnya tumpah kena dia .",0,@SuhanAtikah,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Aku ngeras kamera nya kAyak melekung,0,@user-rq2vd4uk9l,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"saran klw misalnya kameramen uma lagi gak ada, mending uma beli tripod yang bisa ikutin gerak tubuh aja. kayaknya cukup berguna deh uma",0,@jein715,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,dji ini udah ada fitur itu kok:) umma nasih proses belajar untuk setting2 cameranya^^,0,@mariposafairytale,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,makin sukses terus ya ummaku?,0,@anantania,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Baru kali ini saya nonton iklan tanpa skip walaupun durasi iklannya panjang. Biar mas dan adik bisa makin banyak jajan,0,@rezajeni7264,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Kameramen nya siapa guys?,0,@jakkyrahman1127,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"MALEM2 NONTON INI JADI NGILERRRR, BTW DISANA TAHUNYA GEDE BGT UMMA",0,@muti7512,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Sehari bisa nonton 10vidio karna sambil bikin cireng??????tapi gapernah komen cuma nyempetin like ??,0,@sasaandrea6801,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Umma kayanya settingan kameranya kurang pas,0,@videotugastalitha,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,21:20 SABAR RITTTT ????,0,@bubbleguminhere,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Umma rit aku diet,0,@erligit10,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,efeknya gerak gerak umma????,0,@auliiafitri,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"20:39 RITTTT KUTANGMU MLOROTT RITTTT, SING ELING RITTT ????????????????",0,@bubbleguminhere,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Uma ada efek mlengkung2.... Dadine mukane ora simetris,0,@topikhidayat8943,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,ini di aku aja apa kalian juga ? vidionya kek blendung' gt? bkn blendung kek apaya namanya,0,@syifaaulia6042,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"bagus umaa vidinya ada efek""nya gituu",0,@dutaoreo,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,lopyu natsuki? ritsukii?,0,@jakkyrahman1127,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Umma yg megang cameranya siapa umma,0,@diahpuspita8831,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,umaaa videonya jadi pusing meleyot meleyot :(,0,@TiaraAnanda-iw8wx,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"Umma itu tetangga apa kabar??
Pernah dikomplain berisik gk?",0,@lusirahmawati1821,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,kamera nya bagus di taro di meja umma,0,@sakuraofficial6885,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,mendut mendut umma???,0,@annasandari1355,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Kameramen umma siapa ya?,0,@Hiiiiiiiiiii88,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"Tahu isinya gede2 bener uma,mkn satu aja dijamin kenyang??",0,@pyfjapung8680,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Dahh punya kameramennn,0,@khanzazelmira6520,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,umma kok kamera nya kedutan ngono sih??,0,@daraadriani1953,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,meninggalkan komentar,0,@swardiantara9645,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,cubgt mas nat bukain punya adik,0,@NailaSalsabila-qd5vt,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,ngiler bgt umma,0,@imandakholifa4156,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Adik gelek titik iyeeek wkwkwkwkwk,0,@NidaFatihana-xs3li,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Adik gelek titik iyeeek wkwkwkwkwk,0,@NidaFatihana-xs3li,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"Pantesan tahunya umma enak, ternyata ada bumbu rahasianya (air liur ritsuki??????)",0,@frederickacharlotasatyawat5463,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Adik gelek titik iyeeek wkwkwkwkwk,0,@NidaFatihana-xs3li,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Sik eling rittt?????? okeh micin e arep masak micin kah??????,0,@SelviIta-ed8lf,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Ada aja ya kelakuane ritsuki wkwkwkwkw,0,@miloarale8048,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"Mbak Meg coba bikin vlog nyambangi Miwa, kepo kabar e aku ??",0,@alfianmochamadjuni7498,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,umma aku ngilerr,0,@raamochie6711,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,ritsuki cepet bgt ih dah mo gakko aja??,0,@ismayyy234,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Sabar Rit????,0,@dinapuspitaandini1707,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"umaaa coba bikin sempollll, resepnya ada di yt chef devina",0,@029-ZahwaNurNabila,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Ayumen to iki mama mega saiki????????,0,@Gasukapedes,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Aku cuma takut tu kamera gerak sendiri padahal gak ada orang,0,@user-ju2kp1fd3o,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago (edited),"Tetek iyek itu itu apa e?

Edit: ealah, jebul capung.",0,@ImHideva,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,akhirnya uma but konten masak bareng ritsuki dgn jilbabnya masha in the bear,0,@Nimas_ns,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Suka bgt sm pencahayaan video pake kamera baru ini ummaaaaa!?,0,@r.a.mithaaulia6080,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Uma aku pusing nontonnya krn bergelombang hehe,0,@dian_1997,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Videonya kembang kempis uma,0,@Raudatuljannah-f5z,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Lucu banget??,0,@user-xj5wl8pj3n,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"11:08 ""Loh.. lah kok krowak kabeh?"" ????",0,@wulanputri199,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,berhasil,0,@hertannw2758,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Mantapp bgt tahu isi full isian,0,@Dyndamrslla,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,mas nats udah tinggi ya.. kayanya 3 tahunan lagi udah setinggi umma??,0,@rismagmn3547,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Mas natsuki tau aja yg ganteng itu om yusuke hehe,0,@moonelle540,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,11:30 natsuki ga eling blllaasss,0,@Nabila-oz9vt,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Ritsuki????,0,@nelaagustin9931,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,mama megaa makin cantikkkk,0,@Nabila-oz9vt,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Yang ngerekam siapa itu,0,@jerichojionsgi9547,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,semangat umma,0,@nafinn4,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Yuhu???,0,@user-nc5sl7cf4g,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"Umma kualitas gambar kamera yg baru lebih bagus tapi ada beberapa video yg terlihat menggembung atau mencekung kalau pengambilan videonya tdk pas 
Jadi lihatnya agak terganggu",0,@estyrahayu4191,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"Umma kualitas gambar kamera yg baru lebih bagus tapi ada beberapa video yg terlihat menggembung atau mencekung kalau pengambilan videonya tdk pas 
Jadi lihatnya agak terganggu",0,@estyrahayu4191,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Itu yg kameramen keluarga ma mega apa bukan?,0,@DEBBYYYYYYYYYY,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,akhirnyaaa????,0,@izhaairapark727,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,kameramen gemoy amatt,0,@syifaaulia6042,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Lebih suka ini cameranya cuman setingannya umma kedut2 gitu wkwk,0,@Pramestiw,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,KAMERAMENNYA SIAPA UMMA??,0,@Gasukapedes,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Hahahahha bisa bisanya tahunya dimakan duluan to Riiits??,0,@natashavinaagustin1181,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Uma kenapa ya kameranga itu kadang cembung kadang ngakk lebih bgus pake iphone mama,0,@VizaayuVirania-r9j,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,hahaha efek gelombangnya bikin muka adik jadi kadang tirus kadang engga,0,@shafiarnss,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Mama kok kameramennya kyk orng lain siapa uma,0,@VizaayuVirania-r9j,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,baju dalem ritsuki mlorot sebelah wkwk,0,@mariposafairytale,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Mba saya  wTi saya suka adek kecil yg cw lucu  apa lgi yg lgi mbelrok  lucu banget .  Aku ska nnton  gemes liat ade kecil,0,@trisugianto9480,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,masyaallah si natsuki,0,@Zenith575,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Pantas ritsuki ga eling eling????,0,@riskasetiawatiriska1609,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"umma??, ak nonton jam 11.30 malem. jadi pingin gorengan",0,@IcaImelida,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,duhhh ngilerrr,0,@denpolca4ever752,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Yang ngerecord siapa umma?,0,@blackticsplanet,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"Baru kali ini aku nonton video uma gak sampe habis, karna pusing. Gak tau kenapa kok kameranya gede kecil gitu??",0,@ayasayas22,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Kameramennya siapa tuh umma,0,@destriayuni9487,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Gerceppppp,0,@Coffelatte27,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,semangat umma ngontennya,0,@inipunyalusi,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Obat patah hati ??,0,@judithjudith4049,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Ummaaaa video main disungai manaa?,0,@dinitarsakha2750,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,umma kenapa videonya jadi jedag jedugg ??,0,@selviapabo972,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"makin jernih aja kualitas videonya, seneng ih",0,@AlnesQilbi,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"kayanya ini cocoknya buat outdor deh mameg, klo di dalem rumah lebih oke pke hp krna kameranya nih rada cembung jdi bagus klo buat ngevlog keluar rumah",0,@nadyaannisa5916,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,mending yg kamera biasanya ummaa,0,@febrynovita,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"21:23 ""sabar rittt"" lucuuuu??",0,@user-ek8je6or2r,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Seng nge vidio samaa uma,0,@belawb1655,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago (edited),"Uma bikin vlog nya bagusan pake kamera hp , nonton yg ini jadi pusing liat nya kaya ada efek gelelembung"" Gitu",0,@ferawati3651,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,bocil takbirang neng jepang po ono???,0,@yosikamareta4888,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"perasaan bagus bagus aja videonya, mungkin blm terbiasa pake kamera baru padahal bagus ko",0,@puurti,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Umma kenapa videonya kaya ada efeknya ya,0,@nandapuspitadewi2865,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Mas kameramen nek guyu2 wae ojo diempet ??,0,@user-db8mx7je4l,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"Kameranya Endut""tan ??",0,@aviliadiah4120,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Uma jika mau pesen ke bik ikah gmn caranya???,0,@murpratiwi9716,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Aku tim nonton sekalian baca komenn,0,@Januari99,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,lucuc banget anak bambangg,0,@skyrayxenna,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"Terima kasih umma konten masak masaknya, bikin aku semangat masak juga",0,@wewin6492,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,umma videonya jedag dedug lo ini,0,@anindyafika7703,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"suara kameraman nya mirip banget suara pacar ku yang lagi pendidikan Brimob, jadi kangen??",0,@user-sr7tj2fx1g,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,sekarang ada kameramennya ya umma???,0,@diannisaazzahra,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Kameramen nya malu malu kyucing ??,0,@ffu25-ffuffu,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,kamera ne jigleg jiglek,0,@acaaaacaa2808,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Semangat belajarnya kakak kamera?,0,@dl4440,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Umma gambare kok kendak kenduk ya????,0,@KakakRama-yd5tu,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"wiii udah 1,8 aja nih bisa lah agustus 2jt subs",0,@lathanniaf5144,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Sehat-sehat Ueno family??,0,@Novanbl_,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Gemes bgttt Masya Allah natsuki n ritsuki channnn pen gigittt,0,@dyinginsidee,FALSE,FALSE,FALSE,FALSE,,FALSE,
